product_type,brand_name,product_description,search_result_id,watersense_certified,energy_star_certified,ada_certified,product_url,image_url,product_rating,cost,currency
showerhead,delta,Delta HydroRain 4-Spray Patterns 1.75 GPM 6 in. Wall Mount Dual Shower Heads in Matte Black,314033728,1,0,1,https://www.homedepot.com/p/Delta-HydroRain-4-Spray-Patterns-1-75-GPM-6-in-Wall-Mount-Dual-Shower-Heads-in-Matte-Black-75699BL/314033728,https://images.thdstatic.com/productImages/70b18d53-58ff-4add-979f-65d285f22d2d/svn/matte-black-delta-dual-shower-heads-75699bl-64_1000.jpg,4.1,139,USD
showerhead,glacier bay,Glacier Bay 6-Spray Patterns with 1.8 GPM 3.8 in. Tub Wall Mount Handheld Shower Head in White,316362135,1,0,1,https://www.homedepot.com/p/Glacier-Bay-6-Spray-Patterns-with-1-8-GPM-3-8-in-Tub-Wall-Mount-Handheld-Shower-Head-in-White-HD58303-3600W/316362135,https://images.thdstatic.com/productImages/d3835baf-0d27-48ec-9186-62395b97ed3f/svn/white-glacier-bay-handheld-shower-heads-hd58303-3600w-64_1000.jpg,4.4,19.98,USD
showerhead,delta,Delta 4-Spray Patterns 1.75 GPM 1.43 in. Wall Mount Handheld Shower Head with H2Okinetic in Matte Black,301646756,1,0,1,https://www.homedepot.com/p/Delta-4-Spray-Patterns-1-75-GPM-1-43-in-Wall-Mount-Handheld-Shower-Head-with-H2Okinetic-in-Matte-Black-55140-BL/301646756,https://images.thdstatic.com/productImages/34d299eb-f144-423b-b7d5-44fc7165f7ce/svn/matte-black-delta-handheld-shower-heads-55140-bl-64_1000.jpg,4.1,304.61,USD
showerhead,glacier bay,Glacier Bay 4-Spray Patterns with 1.8 GPM 3.5 in. Tub Wall Mount Single Fixed Shower Head in Matte Black,316362331,1,0,1,https://www.homedepot.com/p/Glacier-Bay-4-Spray-Patterns-with-1-8-GPM-3-5-in-Tub-Wall-Mount-Single-Fixed-Shower-Head-in-Matte-Black-HD51783-X010H/316362331,https://images.thdstatic.com/productImages/d2900672-eb1e-4bb9-97dd-5dd94facab82/svn/matte-black-glacier-bay-fixed-shower-heads-hd51783-x010h-64_1000.jpg,4.4,18.98,USD
showerhead,delta,Delta In2ition 4-Spray Patterns 1.75 GPM 6 in. Wall Mount Dual Shower Heads in Chrome,306805449,1,0,1,https://www.homedepot.com/p/Delta-In2ition-4-Spray-Patterns-1-75-GPM-6-in-Wall-Mount-Dual-Shower-Heads-in-Chrome-75494/306805449,https://images.thdstatic.com/productImages/e461d394-fae6-40fe-827b-e41b1973e8e0/svn/chrome-delta-dual-shower-heads-75494-64_1000.jpg,3.9,54.98,USD
showerhead,delta,Delta 1-Spray Patterns 1.75 GPM 11.75 in. Wall Mount Fixed Shower Head in Matte Black,306717702,1,0,1,https://www.homedepot.com/p/Delta-1-Spray-Patterns-1-75-GPM-11-75-in-Wall-Mount-Fixed-Shower-Head-in-Matte-Black-52159-BL/306717702,https://images.thdstatic.com/productImages/ed480ca3-9077-40a9-b81a-643beb083185/svn/matte-black-delta-fixed-shower-heads-52159-bl-64_1000.jpg,4.4,478.68,USD
showerhead,delta,Delta 7-Spray Patterns 1.75 GPM 3.81 in. Wall Mount Handheld Shower Head in Polished Brass,300052381,1,0,1,https://www.homedepot.com/p/Delta-7-Spray-Patterns-1-75-GPM-3-81-in-Wall-Mount-Handheld-Shower-Head-in-Polished-Brass-59346-PB-PK/300052381,https://images.thdstatic.com/productImages/86e89b24-3525-4e7f-8c42-e6fa48823577/svn/polished-brass-delta-handheld-shower-heads-59346-pb-pk-64_1000.jpg,4.3,145.37,USD
showerhead,delta,Delta Pivotal 5-Spray Patterns 1.75 GPM 6 in. Wall Mount Fixed Shower Head with H2Okinetic in Matte Black,302757050,1,0,1,https://www.homedepot.com/p/Delta-Pivotal-5-Spray-Patterns-1-75-GPM-6-in-Wall-Mount-Fixed-Shower-Head-with-H2Okinetic-in-Matte-Black-52668-BL/302757050,https://images.thdstatic.com/productImages/0767bc77-9e6d-4c16-a5ef-dbaf2c7ad61d/svn/matte-black-delta-fixed-shower-heads-52668-bl-64_1000.jpg,4.4,99.5,USD
showerhead,delta,Delta ProClean 6-Spray Wall Mount Handheld Shower Head 1.75 GPM in Chrome,325080701,1,0,1,https://www.homedepot.com/p/Delta-ProClean-6-Spray-Wall-Mount-Handheld-Shower-Head-1-75-GPM-in-Chrome-75719/325080701,https://images.thdstatic.com/productImages/006d12bf-d5e3-43bb-b4fb-7a3c70fb85c6/svn/chrome-delta-handheld-shower-heads-75719-64_1000.jpg,4.4,44.98,USD
showerhead,delta,Delta 5-Spray Patterns 1.75 GPM 4 in. Wall Mount Fixed Shower Head in Chrome,315125493,1,0,1,https://www.homedepot.com/p/Delta-5-Spray-Patterns-1-75-GPM-4-in-Wall-Mount-Fixed-Shower-Head-in-Chrome-75556/315125493,https://images.thdstatic.com/productImages/7c0ad02e-a1d2-439e-8a9e-9dffb9b48f2a/svn/chrome-delta-fixed-shower-heads-75556-64_1000.jpg,4.1,29.98,USD
showerhead,moen,MOEN Attune 8-Spray Patterns 4 in. Single Wall Mount Fixed Shower Head in Chrome,321713292,1,0,1,https://www.homedepot.com/p/MOEN-Attune-8-Spray-Patterns-4-in-Single-Wall-Mount-Fixed-Shower-Head-in-Chrome-218W0/321713292,https://images.thdstatic.com/productImages/9f1d3cd2-83bd-42b8-9014-ca2270f223f3/svn/chrome-moen-fixed-shower-heads-218w0-64_1000.jpg,4.5,20.98,USD
showerhead,kohler,KOHLER Claro 3-Spray Wall Mount Handheld Shower Head 1.75 GPM in Vibrant Brushed Nickel,323714023,1,0,1,https://www.homedepot.com/p/KOHLER-Claro-3-Spray-Wall-Mount-Handheld-Shower-Head-1-75-GPM-in-Vibrant-Brushed-Nickel-R30237-G-BN/323714023,https://images.thdstatic.com/productImages/b22382de-5ea4-4abc-b357-207abc02dfbd/svn/vibrant-brushed-nickel-kohler-handheld-shower-heads-r30237-g-bn-64_1000.jpg,4.7,54.98,USD
showerhead,delta,Delta 4-Spray Patterns 1.75 GPM 1.43 in. Wall Mount Handheld Shower Head with H2Okinetic in Lumicoat Champagne Bronze,324539762,1,0,1,https://www.homedepot.com/p/Delta-4-Spray-Patterns-1-75-GPM-1-43-in-Wall-Mount-Handheld-Shower-Head-with-H2Okinetic-in-Lumicoat-Champagne-Bronze-51140-CZ-PR/324539762,https://images.thdstatic.com/productImages/ead0663f-be5c-4d9a-ad44-fa0291c03998/svn/lumicoat-champagne-bronze-delta-handheld-shower-heads-51140-cz-pr-64_1000.jpg,4.9,440.55,USD
showerhead,moen,MOEN Genta 3-Spray 4 in. Single Wall Mount Handheld Adjustable Shower Head in Chrome,308522341,1,0,1,https://www.homedepot.com/p/MOEN-Genta-3-Spray-4-in-Single-Wall-Mount-Handheld-Adjustable-Shower-Head-in-Chrome-25017/308522341,https://images.thdstatic.com/productImages/584cd670-bc4f-4b7f-9e38-77c524bc3ebf/svn/chrome-moen-handheld-shower-heads-25017-64_1000.jpg,4,44.98,USD
showerhead,delta,Delta 3-Spray Patterns Wall Mount Handheld Shower Head 1.75 GPM in Matte Black,325213911,1,0,1,https://www.homedepot.com/p/Delta-3-Spray-Patterns-Wall-Mount-Handheld-Shower-Head-1-75-GPM-in-Matte-Black-53799-BL-PK/325213911,https://images.thdstatic.com/productImages/4cd7b0b4-7563-4665-ba9b-db508e9b9d4f/svn/matte-black-delta-handheld-shower-heads-53799-bl-pk-64_1000.jpg,4.1,549,USD
showerhead,moen,MOEN 4-Spray 4.4 in. Single Wall Mount Fixed Shower Head in Brushed Nickel,204316835,1,0,1,https://www.homedepot.com/p/MOEN-4-Spray-4-4-in-Single-Wall-Mount-Fixed-Shower-Head-in-Brushed-Nickel-3638BN/204316835,https://images.thdstatic.com/productImages/31bf9435-7484-4465-a4f7-62b51286032b/svn/brushed-nickel-moen-fixed-shower-heads-3638bn-64_1000.jpg,4.6,96.38,USD
showerhead,delta,Delta Grail 1-Spray Patterns 1.75 GPM 1.88 in. Wall Mount Handheld Shower Head in Matte Black,301646412,1,0,1,https://www.homedepot.com/p/Delta-Grail-1-Spray-Patterns-1-75-GPM-1-88-in-Wall-Mount-Handheld-Shower-Head-in-Matte-Black-55085-BL/301646412,https://images.thdstatic.com/productImages/2be4d2e9-0975-4a5c-9322-16d7cfed479b/svn/matte-black-delta-handheld-shower-heads-55085-bl-64_1000.jpg,4,283.36,USD
showerhead,delta,Delta Pivotal 5-Spray Patterns 1.75 GPM 5.81 in. Wall Mount Fixed Shower Head with H2Okinetic in Matte Black,302757064,1,0,1,https://www.homedepot.com/p/Delta-Pivotal-5-Spray-Patterns-1-75-GPM-5-81-in-Wall-Mount-Fixed-Shower-Head-with-H2Okinetic-in-Matte-Black-52664-BL/302757064,https://images.thdstatic.com/productImages/e8f8436d-f430-4bd3-863f-c0c986a4182f/svn/matte-black-delta-fixed-shower-heads-52664-bl-64_1000.jpg,4.1,107.55,USD
showerhead,glacier bay,Glacier Bay 6-spray 5.5 in. Dual Shower Head and Handheld Shower Head in Brushed Nickel,305188337,1,0,1,https://www.homedepot.com/p/Glacier-Bay-6-spray-5-5-in-Dual-Shower-Head-and-Handheld-Shower-Head-in-Brushed-Nickel-HD58302-0304/305188337,https://images.thdstatic.com/productImages/9092fa89-2669-462b-a61b-be286fa263a5/svn/brushed-nickel-glacier-bay-dual-shower-heads-hd58302-0304-64_1000.jpg,3.9,45,USD
showerhead,delta,Delta In2ition 5-Spray Patterns 1.75 GPM 6.81 in. Wall Mount Dual Shower Heads in Stainless,300052168,1,0,1,https://www.homedepot.com/p/Delta-In2ition-5-Spray-Patterns-1-75-GPM-6-81-in-Wall-Mount-Dual-Shower-Heads-in-Stainless-58569-SS-PK/300052168,https://images.thdstatic.com/productImages/c6625f48-5c42-4e3c-ae68-4aeb71d13d35/svn/stainless-steel-delta-dual-shower-heads-58569-ss-pk-64_1000.jpg,3.9,174.9,USD
showerhead,delta,Delta In2ition 4-Spray Patterns 1.75 GPM 6 in. Wall Mount Dual Shower Heads in Champagne Bronze,312075703,1,0,1,https://www.homedepot.com/p/Delta-In2ition-4-Spray-Patterns-1-75-GPM-6-in-Wall-Mount-Dual-Shower-Heads-in-Champagne-Bronze-58499-CZ/312075703,https://images.thdstatic.com/productImages/c47aa3d9-7b33-4d50-81a9-3851c9be152e/svn/champagne-bronze-delta-dual-shower-heads-58499-cz-64_1000.jpg,4,176.26,USD
showerhead,glacier bay,Glacier Bay 6-Spray 3.7 in. Single Wall Mount Handheld Adjustable Shower Head in Chrome,309717924,1,0,1,https://www.homedepot.com/p/Glacier-Bay-6-Spray-3-7-in-Single-Wall-Mount-Handheld-Adjustable-Shower-Head-in-Chrome-HD58303-2901/309717924,https://images.thdstatic.com/productImages/44f3c10a-132f-410c-bd8f-72866952fb3f/svn/chrome-glacier-bay-handheld-shower-heads-hd58303-2901-64_1000.jpg,3.9,11.8,USD
showerhead,delta,Delta 1-Spray Patterns 1.75 GPM 12 in. Wall Mount Fixed Shower Head with H2Okinetic in Matte Black,314618584,1,0,1,https://www.homedepot.com/p/Delta-1-Spray-Patterns-1-75-GPM-12-in-Wall-Mount-Fixed-Shower-Head-with-H2Okinetic-in-Matte-Black-52160-BL/314618584,https://images.thdstatic.com/productImages/e633bb83-6bef-4816-8bcd-6c3346dbaf26/svn/matte-black-delta-fixed-shower-heads-52160-bl-64_1000.jpg,4.8,288.2,USD
showerhead,delta,Delta HydroRain 4-Spray Patterns 1.75 GPM 6 in. Wall Mount Dual Shower Heads in Matte Black,314033728,1,0,1,https://www.homedepot.com/p/Delta-HydroRain-4-Spray-Patterns-1-75-GPM-6-in-Wall-Mount-Dual-Shower-Heads-in-Matte-Black-75699BL/314033728,https://images.thdstatic.com/productImages/70b18d53-58ff-4add-979f-65d285f22d2d/svn/matte-black-delta-dual-shower-heads-75699bl-64_1000.jpg,4.1,139,USD
showerhead,kohler,KOHLER Real Rain 1-Spray Patterns 1.75 GPM 19 in. Ceiling Mount Fixed Shower Head in Thunder Grey,319326123,1,0,1,https://www.homedepot.com/p/KOHLER-Real-Rain-1-Spray-Patterns-1-75-GPM-19-in-Ceiling-Mount-Fixed-Shower-Head-in-Thunder-Grey-31110-G-58/319326123,https://images.thdstatic.com/productImages/9bd7fe03-9b4b-4685-8837-aa1717f2ea8f/svn/thunder-grey-kohler-fixed-shower-heads-31110-g-58-64_1000.jpg,0,2259.6,USD
showerhead,grohe,GROHE Cosmopolitan 2-Spray Dual Wall Mount Fixed and Handheld Shower Head 1.75 GPM in Brushed Nickel,325498649,1,0,1,https://www.homedepot.com/p/GROHE-Cosmopolitan-2-Spray-Dual-Wall-Mount-Fixed-and-Handheld-Shower-Head-1-75-GPM-in-Brushed-Nickel-29428EN0/325498649,https://images.thdstatic.com/productImages/e30cecb7-df6d-4778-961e-d580e2e017bd/svn/brushed-nickel-grohe-dual-shower-heads-29428en0-64_1000.jpg,0,1204,USD
showerhead,delta,Delta Victorian 3-Spray Patterns 2.50 GPM 5.71 in. Wall Mount Fixed Shower Head in Venetian Bronze,100058461,1,0,1,https://www.homedepot.com/p/Delta-Victorian-3-Spray-Patterns-2-50-GPM-5-71-in-Wall-Mount-Fixed-Shower-Head-in-Venetian-Bronze-RP34355RB/100058461,https://images.thdstatic.com/productImages/cbb0a68a-d1ea-458b-a17c-e37625bb96e4/svn/venetian-bronze-delta-fixed-shower-heads-rp34355rb-64_1000.jpg,4.2,80.11,USD
showerhead,delta,Delta In2ition 4-Spray Patterns 1.75 GPM 6 in. Wall Mount Dual Shower Heads in Chrome,306805449,1,0,1,https://www.homedepot.com/p/Delta-In2ition-4-Spray-Patterns-1-75-GPM-6-in-Wall-Mount-Dual-Shower-Heads-in-Chrome-75494/306805449,https://images.thdstatic.com/productImages/e461d394-fae6-40fe-827b-e41b1973e8e0/svn/chrome-delta-dual-shower-heads-75494-64_1000.jpg,3.9,54.98,USD
showerhead,delta,Delta 1-Spray Patterns 1.75 GPM 1.19 in. Wall Mount Handheld Shower Head in Champagne Bronze,204198535,1,0,1,https://www.homedepot.com/p/Delta-1-Spray-Patterns-1-75-GPM-1-19-in-Wall-Mount-Handheld-Shower-Head-in-Champagne-Bronze-57085-CZ/204198535,https://images.thdstatic.com/productImages/e527e890-d149-43c5-b2bb-a29698e6d6f4/svn/champagne-bronze-delta-handheld-shower-heads-57085-cz-64_1000.jpg,2,272.63,USD
showerhead,delta,Delta In2ition 4-Spray Patterns 1.75 GPM 4.5 in. Wall Mount Dual Shower Heads in Matte Black,301647168,1,0,1,https://www.homedepot.com/p/Delta-In2ition-4-Spray-Patterns-1-75-GPM-4-5-in-Wall-Mount-Dual-Shower-Heads-in-Matte-Black-58473-BL/301647168,https://images.thdstatic.com/productImages/396e4da8-b827-4e35-81cf-c924dc2412ac/svn/matte-black-delta-dual-shower-heads-58473-bl-64_1000.jpg,3.9,232.68,USD
showerhead,delta,Delta 5-Spray Patterns 1.75 GPM 6 in. Wall Mount Fixed Shower Head in Champagne Bronze,323417081,1,0,1,https://www.homedepot.com/p/Delta-5-Spray-Patterns-1-75-GPM-6-in-Wall-Mount-Fixed-Shower-Head-in-Champagne-Bronze-52535-CZ/323417081,https://images.thdstatic.com/productImages/26ac8b2f-22d3-4f1f-8963-71a60ae955ca/svn/champagne-bronze-delta-fixed-shower-heads-52535-cz-64_1000.jpg,4.7,72.1,USD
showerhead,delta,Delta In2ition 5-Spray Patterns 1.75 GPM 6.81 in. Wall Mount Dual Shower Heads in Chrome,300509229,1,0,1,https://www.homedepot.com/p/Delta-In2ition-5-Spray-Patterns-1-75-GPM-6-81-in-Wall-Mount-Dual-Shower-Heads-in-Chrome-75583C/300509229,https://images.thdstatic.com/productImages/e11774ba-5c5d-4f3c-b597-1245cdafc0d3/svn/chrome-delta-dual-shower-heads-75583c-64_1000.jpg,3.8,67.91,USD
showerhead,delta,Delta 7-Spray Patterns 4.5 in. Wall Mount Handheld Shower Head 1.75 GPM with Slide Bar and Cleaning Spray in Venetian Bronze,325263823,1,0,1,https://www.homedepot.com/p/Delta-7-Spray-Patterns-4-5-in-Wall-Mount-Handheld-Shower-Head-1-75-GPM-with-Slide-Bar-and-Cleaning-Spray-in-Venetian-Bronze-51584-RB/325263823,https://images.thdstatic.com/productImages/44328edd-ab80-437d-9492-27ee68b95f75/svn/venetian-bronze-delta-handheld-shower-heads-51584-rb-64_1000.jpg,4.7,368.06,USD
showerhead,delta,Delta HydroRain 5-Spray Patterns 1.75 GPM 6 in. Wall Mount Dual Shower Heads in Chrome,311582620,1,0,1,https://www.homedepot.com/p/Delta-HydroRain-5-Spray-Patterns-1-75-GPM-6-in-Wall-Mount-Dual-Shower-Heads-in-Chrome-58680/311582620,https://images.thdstatic.com/productImages/2ed4d0e7-c58c-40a0-a412-5fc9e2e0b984/svn/chrome-delta-dual-shower-heads-58680-64_1000.jpg,4.7,244.05,USD
showerhead,delta,Delta 3-Spray Patterns 2.50 GPM 8.16 in. Wall Mount Fixed Shower Head in Venetian Bronze,203124944,1,0,1,https://www.homedepot.com/p/Delta-3-Spray-Patterns-2-50-GPM-8-16-in-Wall-Mount-Fixed-Shower-Head-in-Venetian-Bronze-52680-RB/203124944,https://images.thdstatic.com/productImages/28d82d59-c91f-4238-89c9-2970aaed1fc7/svn/venetian-bronze-delta-fixed-shower-heads-52680-rb-64_1000.jpg,4.6,162.75,USD
showerhead,delta,Delta 7-Spray Patterns 4.5 in. Wall Mount Handheld Shower Head 1.75 GPM with Cleaning Spray in Champagne Bronze,325263827,1,0,1,https://www.homedepot.com/p/Delta-7-Spray-Patterns-4-5-in-Wall-Mount-Handheld-Shower-Head-1-75-GPM-with-Cleaning-Spray-in-Champagne-Bronze-55884-CZ-PR/325263827,https://images.thdstatic.com/productImages/e09e3cdf-7485-4fd4-8293-890bb52961a4/svn/lumicoat-champagne-bronze-delta-handheld-shower-heads-55884-cz-pr-64_1000.jpg,5,289.31,USD
showerhead,delta,Delta 4-Spray Patterns 1.75 GPM 7.69 in. Wall Mount Fixed Shower Head with H2Okinetic in Matte Black,314618633,1,0,1,https://www.homedepot.com/p/Delta-4-Spray-Patterns-1-75-GPM-7-69-in-Wall-Mount-Fixed-Shower-Head-with-H2Okinetic-in-Matte-Black-52484-BL/314618633,https://images.thdstatic.com/productImages/65e29730-3536-4548-b34f-6c31752127f1/svn/matte-black-delta-fixed-shower-heads-52484-bl-64_1000.jpg,4.4,192.77,USD
showerhead,delta,Delta 1-Spray Patterns 1.75 GPM 1.38 in. Wall Mount Handheld Shower Head with H2Okinetic in Matte Black,314164129,1,0,1,https://www.homedepot.com/p/Delta-1-Spray-Patterns-1-75-GPM-1-38-in-Wall-Mount-Handheld-Shower-Head-with-H2Okinetic-in-Matte-Black-55567-BL/314164129,https://images.thdstatic.com/productImages/d02a7b7b-a0d1-4b69-b865-21b60fc2ad6e/svn/matte-black-delta-handheld-shower-heads-55567-bl-64_1000.jpg,4.5,220.3,USD
showerhead,moen,MOEN Attract with Magnetix 6-Spray Patterns 6.75 in. Wall Mount Dual Shower Heads with Slidebar in Spot Resist Brushed Nickel,324852526,1,0,1,https://www.homedepot.com/p/MOEN-Attract-with-Magnetix-6-Spray-Patterns-6-75-in-Wall-Mount-Dual-Shower-Heads-with-Slidebar-in-Spot-Resist-Brushed-Nickel-28586SRN/324852526,https://images.thdstatic.com/productImages/b7c7b927-65db-4237-8751-9c79e1fa6f9b/svn/spot-resist-brushed-nickel-moen-dual-shower-heads-28586srn-64_1000.jpg,2.3,169.49,USD
showerhead,niagara conservation,Niagara Conservation Luxury 1-Spray 2.1 in. Single Wall Mount All Metal Vandal Resistant Fixed 1.5 GPM Shower Head in Chrome (50-Pack),302274533,1,0,1,https://www.homedepot.com/p/Niagara-Conservation-Luxury-1-Spray-2-1-in-Single-Wall-Mount-All-Metal-Vandal-Resistant-Fixed-1-5-GPM-Shower-Head-in-Chrome-50-Pack-N2150-TP-50/302274533,https://images.thdstatic.com/productImages/2977ad52-b337-49b8-8213-8b2169e4e5f6/svn/chrome-niagara-conservation-fixed-shower-heads-n2150-tp-50-64_1000.jpg,0,669.53,USD
showerhead,delta,Delta 4-Spray Patterns 1.75 GPM 8 in. Wall Mount Fixed Shower Head with H2Okinetic in Lumicoat Champagne Bronze,322051384,1,0,1,https://www.homedepot.com/p/Delta-4-Spray-Patterns-1-75-GPM-8-in-Wall-Mount-Fixed-Shower-Head-with-H2Okinetic-in-Lumicoat-Champagne-Bronze-52488-CZ-PR/322051384,https://images.thdstatic.com/productImages/2b376e6f-dbee-4ddf-8712-e3a1a0f9e4ad/svn/lumicoat-champagne-bronze-delta-fixed-shower-heads-52488-cz-pr-64_1000.jpg,4.8,297.64,USD
showerhead,glacier bay,Glacier Bay EasyDock 6-Spray Patterns 5 in. Wall Mount Dual Shower Heads in Chrome,313809099,1,0,1,https://www.homedepot.com/p/Glacier-Bay-EasyDock-6-Spray-Patterns-5-in-Wall-Mount-Dual-Shower-Heads-in-Chrome-P87000/313809099,https://images.thdstatic.com/productImages/f5a1dbdc-70cc-49b7-a11c-4aef76f20ef6/svn/chrome-glacier-bay-dual-shower-heads-p87000-64_1000.jpg,3.9,27.23,USD
showerhead,niagara conservation,"Niagara Conservation Earth Spa 3-Spray with 1.25 GPM 2.7-in. Wall Mount Adjustable Fixed Shower Head in Chrome, 50-Pack",302348464,1,0,1,https://www.homedepot.com/p/Niagara-Conservation-Earth-Spa-3-Spray-with-1-25-GPM-2-7-in-Wall-Mount-Adjustable-Fixed-Shower-Head-in-Chrome-50-Pack-N2912CH-50/302348464,https://images.thdstatic.com/productImages/56318415-8b6e-44ff-b9c5-bef990a27575/svn/chrome-niagara-conservation-fixed-shower-heads-n2912ch-50-64_1000.jpg,4.5,340,USD
showerhead,moen,MOEN HydroRoller Massage 3-Spray 7.5 in. Dual Handheld Shower Head with Body Spray in Spot Resist Brushed Nickel,309898150,1,0,1,https://www.homedepot.com/p/MOEN-HydroRoller-Massage-3-Spray-7-5-in-Dual-Handheld-Shower-Head-with-Body-Spray-in-Spot-Resist-Brushed-Nickel-205C0SRN/309898150,https://images.thdstatic.com/productImages/3bbc3fc4-2e94-433c-8fa9-0dc87c6481e1/svn/spot-resist-brushed-nickel-moen-dual-shower-heads-205c0srn-64_1000.jpg,3.4,103.05,USD
showerhead,delta,Delta 3-Spray Patterns Wall Mount Handheld Shower Head 1.75 GPM in Champagne Bronze,325213908,1,0,1,https://www.homedepot.com/p/Delta-3-Spray-Patterns-Wall-Mount-Handheld-Shower-Head-1-75-GPM-in-Champagne-Bronze-53021-CZ-PK/325213908,https://images.thdstatic.com/productImages/6fbd006a-998b-412d-8d4b-057db1f58d63/svn/champagne-bronze-delta-handheld-shower-heads-53021-cz-pk-64_1000.jpg,4.7,519,USD
showerhead,delta,Delta In2ition 4-Spray Patterns 1.75 GPM 6.13 in. Wall Mount Dual Shower Heads in Spotshield Brushed Nickel,303333599,1,0,1,https://www.homedepot.com/p/Delta-In2ition-4-Spray-Patterns-1-75-GPM-6-13-in-Wall-Mount-Dual-Shower-Heads-in-Spotshield-Brushed-Nickel-75486CSN/303333599,https://images.thdstatic.com/productImages/de970086-db13-42f8-bc36-e16131dd2508/svn/brushed-nickel-delta-dual-shower-heads-75486csn-64_1000.jpg,3.9,49.98,USD
showerhead,moen,MOEN 1-Spray 8 in. Single Wall Mount Fixed Shower Head in Chrome,202998811,1,0,1,https://www.homedepot.com/p/MOEN-1-Spray-8-in-Single-Wall-Mount-Fixed-Shower-Head-in-Chrome-S6360/202998811,https://images.thdstatic.com/productImages/efb85fb4-c5f3-4199-8381-30e830a97eb8/svn/chrome-moen-fixed-shower-heads-s6360-64_1000.jpg,4.4,277.42,USD
showerhead,delta,Delta In2ition 5-Spray Patterns 1.75 GPM 6.81 in. Wall Mount Dual Shower Heads in Stainless,300052168,1,0,1,https://www.homedepot.com/p/Delta-In2ition-5-Spray-Patterns-1-75-GPM-6-81-in-Wall-Mount-Dual-Shower-Heads-in-Stainless-58569-SS-PK/300052168,https://images.thdstatic.com/productImages/c6625f48-5c42-4e3c-ae68-4aeb71d13d35/svn/stainless-steel-delta-dual-shower-heads-58569-ss-pk-64_1000.jpg,3.9,174.9,USD
showerhead,moen,MOEN Spa Shower 1-Spray 8 in. Dual Shower Head and Handheld Shower Head with Magnetic Dock in Spot Resist Brushed Nickel,311952113,1,0,1,https://www.homedepot.com/p/MOEN-Spa-Shower-1-Spray-8-in-Dual-Shower-Head-and-Handheld-Shower-Head-with-Magnetic-Dock-in-Spot-Resist-Brushed-Nickel-N207C0SRN/311952113,https://images.thdstatic.com/productImages/555c6b99-1fe0-413b-aa56-5110a40420c4/svn/spot-resist-brushed-nickel-moen-dual-shower-heads-n207c0srn-64_1000.jpg,3.2,218.75,USD
showerhead,niagara conservation,"Niagara Conservation Earth Spa 3-Spray with 1.5 GPM 2.7-in. Wall Mount Adjustable Fixed Shower Head in Chrome, 50-Pack",302273962,1,0,1,https://www.homedepot.com/p/Niagara-Conservation-Earth-Spa-3-Spray-with-1-5-GPM-2-7-in-Wall-Mount-Adjustable-Fixed-Shower-Head-in-Chrome-50-Pack-N2915CH-50/302273962,https://images.thdstatic.com/productImages/0bf45102-36ff-4c3b-9657-0011c46ecb6d/svn/chrome-niagara-conservation-fixed-shower-heads-n2915ch-50-64_1000.jpg,0,340,USD
showerhead,delta,Delta 5-Spray Patterns 1.75 GPM 4.13 in. Wall Mount Handheld Shower Head with Slide Bar and H2Okinetic in Matte Black,314169996,1,0,1,https://www.homedepot.com/p/Delta-5-Spray-Patterns-1-75-GPM-4-13-in-Wall-Mount-Handheld-Shower-Head-with-Slide-Bar-and-H2Okinetic-in-Matte-Black-51559-BL/314169996,https://images.thdstatic.com/productImages/31a2e4cb-5014-4664-9f9c-764ab18a280e/svn/matte-black-delta-handheld-shower-heads-51559-bl-64_1000.jpg,3.6,353.28,USD
showerhead,delta,Delta HydroRain 4-Spray Patterns 1.75 GPM 6 in. Wall Mount Dual Shower Heads in Matte Black,314033728,1,0,1,https://www.homedepot.com/p/Delta-HydroRain-4-Spray-Patterns-1-75-GPM-6-in-Wall-Mount-Dual-Shower-Heads-in-Matte-Black-75699BL/314033728,https://images.thdstatic.com/productImages/70b18d53-58ff-4add-979f-65d285f22d2d/svn/matte-black-delta-dual-shower-heads-75699bl-64_1000.jpg,4.1,139,USD
showerhead,delta,Delta 3-Spray Patterns 1.75 GPM 2.81 in. Wall Mount Handheld Shower Head with Slide Bar in Matte Black,317902525,1,0,1,https://www.homedepot.com/p/Delta-3-Spray-Patterns-1-75-GPM-2-81-in-Wall-Mount-Handheld-Shower-Head-with-Slide-Bar-in-Matte-Black-51386-BL/317902525,https://images.thdstatic.com/productImages/21958a77-f82e-4b18-96be-106103033d86/svn/matte-black-delta-handheld-shower-heads-51386-bl-64_1000.jpg,4.5,412.41,USD
showerhead,delta,Delta Vero 1-Spray Patterns 1.75 GPM 1.38 in. Wall Mount Handheld Shower Head in Chrome,202813537,1,0,1,https://www.homedepot.com/p/Delta-Vero-1-Spray-Patterns-1-75-GPM-1-38-in-Wall-Mount-Handheld-Shower-Head-in-Chrome-55530/202813537,https://images.thdstatic.com/productImages/32969d66-562b-470b-bd6f-92400c5ee9bd/svn/chrome-delta-handheld-shower-heads-55530-64_1000.jpg,4.2,149.54,USD
